question,http_status,request_error,explain_enabled,status_status,status_raw,status_ok,status_reason,status_message,chosen_intent,chosen_entity,chosen_accepted,planner_score,gate_accepted,gate_source,gate_reason,gate_min_score,gate_min_gap,gate_gap,score_for_gate,intent_top2_gap_base,intent_top2_gap_final,intent_top1,intent_top2,scoring_mode,scoring_keys,rows_total,result_key,cache_hit,cache_hit_response,cache_hit_metrics,cache_layer,cache_ttl,cache_key,rag_used,fusion_used,elapsed_ms_server,elapsed_ms_total_est,elapsed_ms_client,narrator_used,narrator_latency_ms,narrator_error,answer_text,expected_intent,expected_entity,match_intent,match_entity,match_both,suite_name,suite_description,payload_id,idx,fail_reasons,case_pass,suite_status,suite_error
O que é dividend yield em FIIs,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_dividends_yields,fiis_dividends_yields,True,2.75,True,base,,0.9,0.2,2.2,2.75,2.2,2.2,fiis_dividends_yields,client_fiis_enriched_portfolio,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,12,ticker,True,True,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_dividends_yields:plan:81884a37321d7fce8868cbd0d5d28323af2e2e4ba9c802a53dbcc617449727b8,True,False,431,431.0,650.104,False,,,"**Dividendos e yield do MXRF11**

- Mês de referência: **01/01/2026**
- Data-com (cutoff): **30/12/2025**
- Data de pagamento: **15/01/2026**
- Dividendo por cota: **R$ 0,10**
- DY mensal: **1,05%**
- DY 12 meses: **12,32%**
- Dividendos acumulados 12m: **R$ 1,17**
- Último dividendo pago: **R$ 0,10** em **15/01/2026**

| Mês de referência | Dividendo (R$) | DY mensal | DY 12m |
| --- | --- | --- | --- || 01/01/2026 | R$ 0,10 | 1,05% | 12,32% || 01/12/2025 | R$ 0,10 | 1,05% | 12,32% || 01/11/2025 | R$ 0,10 | 1,05% | 12,32% || 01/10/2025 | R$ 0,10 | 1,05% | 12,32% || 01/09/2025 | R$ 0,10 | 1,05% | 12,32% || 01/08/2025 | R$ 0,10 | 1,05% | 12,32% || 01/07/2025 | R$ 0,10 | 1,05% | 12,32% || 01/06/2025 | R$ 0,10 | 1,05% | 12,32% || 01/05/2025 | R$ 0,10 | 1,05% | 12,32% || 01/04/2025 | R$ 0,09 | 1,05% | 12,32% || 01/03/2025 | R$ 0,09 | 1,05% | 12,32% || 01/02/2025 | R$ 0,09 | 1,05% | 12,32% |",fiis_dividends_yields,fiis_dividends_yields,True,True,True,fiis_dividends_yields,Suíte de testes para fiis_dividends_yields — histórico de dividendos e dividend yield por FII,,71,[],True,PASS,
Qual o DY de 12 meses do HGLG11,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_dividends_yields,fiis_dividends_yields,True,12.649999999999999,True,base,,0.9,0.2,9.899999999999999,12.649999999999999,9.899999999999999,9.899999999999999,fiis_dividends_yields,fiis_yield_history,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,12,ticker,True,True,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_dividends_yields:plan:f3009bb2f88e4e70596dbd3512b515e629b481ac8c640c73230f522e4c9786c8,True,False,193,193.0,326.599,False,,,"**Dividendos e yield do HGLG11**

- Mês de referência: **01/01/2026**
- Data-com (cutoff): **30/12/2025**
- Data de pagamento: **15/01/2026**
- Dividendo por cota: **R$ 1,10**
- DY mensal: **0,70%**
- DY 12 meses: **8,39%**
- Dividendos acumulados 12m: **R$ 13,20**
- Último dividendo pago: **R$ 1,10** em **15/01/2026**

| Mês de referência | Dividendo (R$) | DY mensal | DY 12m |
| --- | --- | --- | --- || 01/01/2026 | R$ 1,10 | 0,70% | 8,39% || 01/12/2025 | R$ 1,10 | 0,70% | 8,39% || 01/11/2025 | R$ 1,10 | 0,70% | 8,39% || 01/10/2025 | R$ 1,10 | 0,70% | 8,39% || 01/09/2025 | R$ 1,10 | 0,70% | 8,39% || 01/08/2025 | R$ 1,10 | 0,70% | 8,39% || 01/07/2025 | R$ 1,10 | 0,70% | 8,39% || 01/06/2025 | R$ 1,10 | 0,70% | 8,39% || 01/05/2025 | R$ 1,10 | 0,70% | 8,39% || 01/04/2025 | R$ 1,10 | 0,70% | 8,39% || 01/03/2025 | R$ 1,10 | 0,70% | 8,39% || 01/02/2025 | R$ 1,10 | 0,70% | 8,39% |",fiis_dividends_yields,fiis_dividends_yields,True,True,True,fiis_dividends_yields,Suíte de testes para fiis_dividends_yields — histórico de dividendos e dividend yield por FII,,72,[],True,PASS,
Quanto o CPTS11 pagou de dividendos e dy em 08/2023,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_dividends_yields,fiis_dividends_yields,True,4.4,True,base,,0.9,0.2,5.5,4.4,5.5,5.5,fiis_dividends_yields,client_fiis_dividends_evolution,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,12,ticker,False,False,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_dividends_yields:plan:3d9faa550eaded87d6103be81474db8a6bc7b8695a7e5e58009137ad369f8464,True,False,518,518.0,701.652,False,,,"**Dividendos e yield do CPTS11**

- Mês de referência: **01/01/2026**
- Data-com (cutoff): **13/01/2026**
- Data de pagamento: **20/01/2026**
- Dividendo por cota: **R$ 0,09**
- DY mensal: **1,12%**
- DY 12 meses: **12,80%**
- Dividendos acumulados 12m: **R$ 1,03**
- Último dividendo pago: **R$ 0,09** em **20/01/2026**

| Mês de referência | Dividendo (R$) | DY mensal | DY 12m |
| --- | --- | --- | --- || 01/01/2026 | R$ 0,09 | 1,12% | 12,80% || 01/12/2025 | R$ 0,09 | 1,12% | 12,80% || 01/11/2025 | R$ 0,09 | 1,12% | 12,80% || 01/10/2025 | R$ 0,09 | 1,12% | 12,80% || 01/09/2025 | R$ 0,09 | 1,12% | 12,80% || 01/08/2025 | R$ 0,09 | 1,12% | 12,80% || 01/07/2025 | R$ 0,09 | 1,12% | 12,80% || 01/06/2025 | R$ 0,09 | 1,12% | 12,80% || 01/05/2025 | R$ 0,09 | 1,12% | 12,80% || 01/04/2025 | R$ 0,08 | 1,12% | 12,80% || 01/03/2025 | R$ 0,08 | 1,12% | 12,80% || 01/02/2025 | R$ 0,08 | 1,12% | 12,80% |",fiis_dividends_yields,fiis_dividends_yields,True,True,True,fiis_dividends_yields,Suíte de testes para fiis_dividends_yields — histórico de dividendos e dividend yield por FII,,73,[],True,PASS,
Último dividendo pago pelo VISC11 e o dy correspondente,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_dividends_yields,fiis_dividends_yields,True,8.25,True,base,,0.9,0.2,5.5,8.25,5.5,5.5,fiis_dividends_yields,fiis_dividends,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,ticker,False,False,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_dividends_yields:plan:b56e9bcf41bb0008c5f64fe81e0fd360e460f3f4c6177088b7b0eecc74c8f7a7,True,False,288,288.0,426.605,False,,,"**Dividendos e yield do VISC11**

- Mês de referência: **01/01/2026**
- Data-com (cutoff): **30/12/2025**
- Data de pagamento: **15/01/2026**
- Dividendo por cota: **R$ 0,81**
- DY mensal: **0,74%**
- DY 12 meses: **8,84%**
- Dividendos acumulados 12m: **R$ 9,67**
- Último dividendo pago: **R$ 0,81** em **15/01/2026**

| Mês de referência | Dividendo (R$) | DY mensal | DY 12m |
| --- | --- | --- | --- || 01/01/2026 | R$ 0,81 | 0,74% | 8,84% |",fiis_dividends_yields,fiis_dividends_yields,True,True,True,fiis_dividends_yields,Suíte de testes para fiis_dividends_yields — histórico de dividendos e dividend yield por FII,,74,[],True,PASS,
As receitas do HGLG11 estão mais concentradas no curto prazo ou no longo prazo?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,5.5,True,base,,0.8,0.15,2.2,5.5,2.2,2.2,fiis_financials_revenue_schedule,fiis_yield_history,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,financials_revenue,False,False,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_financials_revenue_schedule:plan:baf7ad209fbdf20bf8f1f4ddf424a160e54446fe47dd1bb2687850e57cda581a,True,False,312,312.0,475.929,False,,,"**Estrutura de receitas do HGLG11**

- Curto prazo (0–12m): **0–3m 13,47%**, **3–6m 5,18%**, **6–9m 2,05%**, **9–12m 0,96%**
- Médio prazo (12–36m): **12–15m 1,81%**, **15–18m 3,03%**, **18–21m 3,58%**, **21–24m 7,55%**, **24–27m 1,54%**, **27–30m 1,88%**, **30–33m 1,14%**, **33–36m 1,00%**
- Longo prazo e indefinido: **>36m 56,76%**, **Indeterminado 0,00%**
- Indexadores da receita: **IPCA 86,00%**, **IGPM 13,00%**, **INPC 0,00%**, **INCC 0,00%**",fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,True,True,fiis_financials_revenue_schedule,Suíte de testes para fiis_financials_revenue_schedule — cronograma de receitas futuras por faixa de vencimento e indexador,,75,[],True,PASS,
Como está distribuída a receita futura do HGLG11 por faixa de vencimento?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,14.299999999999999,True,base,,0.8,0.15,14.299999999999999,14.299999999999999,13.2,13.2,fiis_financials_revenue_schedule,ticker_query,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,financials_revenue,True,True,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_financials_revenue_schedule:plan:baf7ad209fbdf20bf8f1f4ddf424a160e54446fe47dd1bb2687850e57cda581a,True,False,180,180.0,341.358,False,,,"**Estrutura de receitas do HGLG11**

- Curto prazo (0–12m): **0–3m 13,47%**, **3–6m 5,18%**, **6–9m 2,05%**, **9–12m 0,96%**
- Médio prazo (12–36m): **12–15m 1,81%**, **15–18m 3,03%**, **18–21m 3,58%**, **21–24m 7,55%**, **24–27m 1,54%**, **27–30m 1,88%**, **30–33m 1,14%**, **33–36m 1,00%**
- Longo prazo e indefinido: **>36m 56,76%**, **Indeterminado 0,00%**
- Indexadores da receita: **IPCA 86,00%**, **IGPM 13,00%**, **INPC 0,00%**, **INCC 0,00%**",fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,True,True,fiis_financials_revenue_schedule,Suíte de testes para fiis_financials_revenue_schedule — cronograma de receitas futuras por faixa de vencimento e indexador,,76,[],True,PASS,
Compare o cronograma de receitas de HGLG11 e XPLG11.,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,2.2,True,base,,0.8,0.15,2.2,2.2,1.1,1.1,fiis_financials_revenue_schedule,ticker_query,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,4,financials_revenue,False,False,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_financials_revenue_schedule:plan:8f6142ffe98a79036983d263bcbbd32c2fc3f59679fb58802d4fb1ab657bb206,True,False,319,319.0,407.899,False,,,"**Estrutura de receitas do HGLG11**

- Curto prazo (0–12m): **0–3m 13,47%**, **3–6m 5,18%**, **6–9m 2,05%**, **9–12m 0,96%**
- Médio prazo (12–36m): **12–15m 1,81%**, **15–18m 3,03%**, **18–21m 3,58%**, **21–24m 7,55%**, **24–27m 1,54%**, **27–30m 1,88%**, **30–33m 1,14%**, **33–36m 1,00%**
- Longo prazo e indefinido: **>36m 56,76%**, **Indeterminado 0,00%**
- Indexadores da receita: **IPCA 86,00%**, **IGPM 13,00%**, **INPC 0,00%**, **INCC 0,00%**
---
**Estrutura de receitas do XPLG11**

- Curto prazo (0–12m): **0–3m 9,00%**, **3–6m 0,00%**, **6–9m 0,00%**, **9–12m 17,00%**
- Médio prazo (12–36m): **12–15m 0,00%**, **15–18m 0,00%**, **18–21m 6,00%**, **21–24m 0,00%**, **24–27m 0,00%**, **27–30m 12,00%**, **30–33m 0,00%**, **33–36m 0,00%**
- Longo prazo e indefinido: **>36m 56,00%**, **Indeterminado 0,00%**
- Indexadores da receita: **IPCA 91,00%**, **IGPM 9,00%**, **INPC 0,00%**, **INCC 0,00%**",fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,True,True,fiis_financials_revenue_schedule,Suíte de testes para fiis_financials_revenue_schedule — cronograma de receitas futuras por faixa de vencimento e indexador,,77,[],True,PASS,
cronograma de receitas do LRDI11,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,2.2,True,base,,0.8,0.15,2.2,2.2,1.1,1.1,fiis_financials_revenue_schedule,ticker_query,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,financials_revenue,False,False,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_financials_revenue_schedule:plan:11d89cbf0cb0b7931987fb0c3615462eb780bba9ed3c1568951059582d97759f,True,False,281,281.0,368.299,False,,,"**Estrutura de receitas do LRDI11**

- Curto prazo (0–12m): **0–3m 0,00%**, **3–6m 0,00%**, **6–9m 0,00%**, **9–12m 0,00%**
- Médio prazo (12–36m): **12–15m 0,00%**, **15–18m 0,00%**, **18–21m 0,00%**, **21–24m 0,00%**, **24–27m 0,00%**, **27–30m 0,00%**, **30–33m 0,00%**, **33–36m 0,00%**
- Longo prazo e indefinido: **>36m 0,00%**, **Indeterminado 0,00%**
- Indexadores da receita: **IPCA 0,00%**, **IGPM 0,00%**, **INPC 0,00%**, **INCC 0,00%**",fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,True,True,fiis_financials_revenue_schedule,Suíte de testes para fiis_financials_revenue_schedule — cronograma de receitas futuras por faixa de vencimento e indexador,,78,[],True,PASS,
percentual de receitas do BCFF11 indexadas ao INPC,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,3.3000000000000003,True,base,,0.8,0.15,2.2,3.3000000000000003,2.2,2.2,fiis_financials_revenue_schedule,history_market_indicators,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,0,financials_revenue,False,False,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_financials_revenue_schedule:plan:33f0dc94e4ebc6c1f5d39ecdf66d93b382c5fce9a968734effa958e38013d758,True,False,241,241.0,350.513,False,,,Nenhum registro encontrado.,fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,True,True,fiis_financials_revenue_schedule,Suíte de testes para fiis_financials_revenue_schedule — cronograma de receitas futuras por faixa de vencimento e indexador,,79,[],True,PASS,
percentual de receitas do RBRF11 indexadas ao IGPM,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,3.3000000000000003,True,base,,0.8,0.15,2.2,3.3000000000000003,2.2,2.2,fiis_financials_revenue_schedule,history_market_indicators,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,financials_revenue,False,False,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_financials_revenue_schedule:plan:df7b6f0f57d69bfcd6920a66980172d23b6f29938335c370ae6956dd4712bc21,True,False,248,248.0,321.517,False,,,"**Estrutura de receitas do RBRF11**

- Curto prazo (0–12m): **0–3m 0,00%**, **3–6m 0,00%**, **6–9m 0,00%**, **9–12m 0,00%**
- Médio prazo (12–36m): **12–15m 0,00%**, **15–18m 0,00%**, **18–21m 0,00%**, **21–24m 0,00%**, **24–27m 0,00%**, **27–30m 0,00%**, **30–33m 0,00%**, **33–36m 0,00%**
- Longo prazo e indefinido: **>36m 0,00%**, **Indeterminado 0,00%**
- Indexadores da receita: **IPCA 0,00%**, **IGPM 0,00%**, **INPC 0,00%**, **INCC 0,00%**",fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,True,True,fiis_financials_revenue_schedule,Suíte de testes para fiis_financials_revenue_schedule — cronograma de receitas futuras por faixa de vencimento e indexador,,80,[],True,PASS,
Qual a estrutura de recebíveis do HGLG11?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,7.699999999999999,True,base,,0.8,0.15,7.699999999999999,7.699999999999999,6.6,6.6,fiis_financials_revenue_schedule,ticker_query,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,financials_revenue,True,True,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_financials_revenue_schedule:plan:baf7ad209fbdf20bf8f1f4ddf424a160e54446fe47dd1bb2687850e57cda581a,True,False,215,215.0,318.323,False,,,"**Estrutura de receitas do HGLG11**

- Curto prazo (0–12m): **0–3m 13,47%**, **3–6m 5,18%**, **6–9m 2,05%**, **9–12m 0,96%**
- Médio prazo (12–36m): **12–15m 1,81%**, **15–18m 3,03%**, **18–21m 3,58%**, **21–24m 7,55%**, **24–27m 1,54%**, **27–30m 1,88%**, **30–33m 1,14%**, **33–36m 1,00%**
- Longo prazo e indefinido: **>36m 56,76%**, **Indeterminado 0,00%**
- Indexadores da receita: **IPCA 86,00%**, **IGPM 13,00%**, **INPC 0,00%**, **INCC 0,00%**",fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,True,True,fiis_financials_revenue_schedule,Suíte de testes para fiis_financials_revenue_schedule — cronograma de receitas futuras por faixa de vencimento e indexador,,81,[],True,PASS,
Qual percentual das receitas do HGLG11 tem vencimento acima de 36 meses?,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,3.3000000000000003,True,base,,0.8,0.15,3.3000000000000003,3.3000000000000003,2.2,2.2,fiis_financials_revenue_schedule,ticker_query,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,financials_revenue,True,True,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_financials_revenue_schedule:plan:baf7ad209fbdf20bf8f1f4ddf424a160e54446fe47dd1bb2687850e57cda581a,True,False,194,194.0,342.387,False,,,"**Estrutura de receitas do HGLG11**

- Curto prazo (0–12m): **0–3m 13,47%**, **3–6m 5,18%**, **6–9m 2,05%**, **9–12m 0,96%**
- Médio prazo (12–36m): **12–15m 1,81%**, **15–18m 3,03%**, **18–21m 3,58%**, **21–24m 7,55%**, **24–27m 1,54%**, **27–30m 1,88%**, **30–33m 1,14%**, **33–36m 1,00%**
- Longo prazo e indefinido: **>36m 56,76%**, **Indeterminado 0,00%**
- Indexadores da receita: **IPCA 86,00%**, **IGPM 13,00%**, **INPC 0,00%**, **INCC 0,00%**",fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,True,True,fiis_financials_revenue_schedule,Suíte de testes para fiis_financials_revenue_schedule — cronograma de receitas futuras por faixa de vencimento e indexador,,82,[],True,PASS,
receitas com vencimento acima de 36 meses do VISC11,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,2.2,True,base,,0.8,0.15,2.2,2.2,1.1,1.1,fiis_financials_revenue_schedule,ticker_query,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,financials_revenue,False,False,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_financials_revenue_schedule:plan:e9a950e706c33272ca921d3a6c08185dae2c4a34954fdc73c6131eef0a40f580,True,False,317,317.0,403.081,False,,,"**Estrutura de receitas do VISC11**

- Curto prazo (0–12m): **0–3m 4,02%**, **3–6m 2,44%**, **6–9m 2,22%**, **9–12m 4,07%**
- Médio prazo (12–36m): **12–15m 2,31%**, **15–18m 2,85%**, **18–21m 2,89%**, **21–24m 3,70%**, **24–27m 3,01%**, **27–30m 2,89%**, **30–33m 2,43%**, **33–36m 6,62%**
- Longo prazo e indefinido: **>36m 39,66%**, **Indeterminado 20,84%**
- Indexadores da receita: **IPCA 1,87%**, **IGPM 60,49%**, **INPC 0,80%**, **INCC 0,00%**",fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,True,True,fiis_financials_revenue_schedule,Suíte de testes para fiis_financials_revenue_schedule — cronograma de receitas futuras por faixa de vencimento e indexador,,83,[],True,PASS,
receitas com vencimento em 6-9 meses do KNRI11,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,5.5,True,base,,0.8,0.15,5.5,5.5,4.4,4.4,fiis_financials_revenue_schedule,ticker_query,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,financials_revenue,False,False,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_financials_revenue_schedule:plan:a74f6e6eadab3dc4e82ed832bfc7ac17b0cf5d541299aa989af7221efaa1a01c,True,False,251,251.0,497.802,False,,,"**Estrutura de receitas do KNRI11**

- Curto prazo (0–12m): **0–3m 0,86%**, **3–6m 0,27%**, **6–9m 4,22%**, **9–12m 12,33%**
- Médio prazo (12–36m): **12–15m 1,17%**, **15–18m 3,20%**, **18–21m 21,31%**, **21–24m 8,72%**, **24–27m 1,21%**, **27–30m 4,87%**, **30–33m 1,15%**, **33–36m 3,53%**
- Longo prazo e indefinido: **>36m 35,70%**, **Indeterminado 1,41%**
- Indexadores da receita: **IPCA 67,30%**, **IGPM 32,69%**, **INPC 0,00%**, **INCC 0,00%**",fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,True,True,fiis_financials_revenue_schedule,Suíte de testes para fiis_financials_revenue_schedule — cronograma de receitas futuras por faixa de vencimento e indexador,,84,[],True,PASS,
receitas com vencimento indeterminado do MXRF11,200,,True,,"{'reason': 'ok', 'message': 'ok'}",True,ok,ok,fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,3.3000000000000003,True,base,,0.8,0.15,3.3000000000000003,3.3000000000000003,2.2,2.2,fiis_financials_revenue_schedule,ticker_query,list:final_combined,combined;entity;entity_top_telemetry;final_combined;intent;intent_top2_gap_base;intent_top2_gap_final;rag_hint;rag_signal;thresholds_applied,1,financials_revenue,False,False,,response,86400,araquem:dev-20251030:cfg-fe8e9cb7:pub:fiis_financials_revenue_schedule:plan:2450ccef3f0031049c3e30067a1d526613659cb61c6d8c8b3ed06c4d89712f46,True,False,275,275.0,415.339,False,,,"**Estrutura de receitas do MXRF11**

- Curto prazo (0–12m): **0–3m 0,00%**, **3–6m 0,00%**, **6–9m 0,00%**, **9–12m 0,00%**
- Médio prazo (12–36m): **12–15m 0,00%**, **15–18m 0,00%**, **18–21m 0,00%**, **21–24m 0,00%**, **24–27m 0,00%**, **27–30m 0,00%**, **30–33m 0,00%**, **33–36m 0,00%**
- Longo prazo e indefinido: **>36m 0,00%**, **Indeterminado 0,00%**
- Indexadores da receita: **IPCA 0,00%**, **IGPM 0,00%**, **INPC 0,00%**, **INCC 0,00%**",fiis_financials_revenue_schedule,fiis_financials_revenue_schedule,True,True,True,fiis_financials_revenue_schedule,Suíte de testes para fiis_financials_revenue_schedule — cronograma de receitas futuras por faixa de vencimento e indexador,,85,[],True,PASS,
